Adj Close,Adj Closelag1,Adj Closelag2,Adj Closelag3,Adj Closelag4,Adj Closelag5,Adj Closelag6,Adj Closelag7,Adj Closelag8,Adj Closelag9,Adj Closelag10,Adj Closelag11,Adj Closelag12,Adj Closelag13,Adj Closelag14,Adj Closelag15,Adj Closelag16,Adj Closelag17,Adj Closelag18,Adj Closelag19,Adj Closelag20,rsi200,rsi200lag1,rsi200lag2,rsi200lag3,rsi200lag4,rsi200lag5,rsi200lag6,rsi200lag7,rsi200lag8,rsi200lag9,rsi200lag10,rsi200lag11,rsi200lag12,rsi200lag13,rsi200lag14,rsi200lag15,rsi200lag16,rsi200lag17,rsi200lag18,rsi200lag19,rsi200lag20,ma200,ma200lag1,ma200lag2,ma200lag3,ma200lag4,ma200lag5,ma200lag6,ma200lag7,ma200lag8,ma200lag9,ma200lag10,ma200lag11,ma200lag12,ma200lag13,ma200lag14,ma200lag15,ma200lag16,ma200lag17,ma200lag18,ma200lag19,ma200lag20,rsi50,rsi50lag1,rsi50lag2,rsi50lag3,rsi50lag4,rsi50lag5,rsi50lag6,rsi50lag7,rsi50lag8,rsi50lag9,rsi50lag10,rsi50lag11,rsi50lag12,rsi50lag13,rsi50lag14,rsi50lag15,rsi50lag16,rsi50lag17,rsi50lag18,rsi50lag19,rsi50lag20,ma50,ma50lag1,ma50lag2,ma50lag3,ma50lag4,ma50lag5,ma50lag6,ma50lag7,ma50lag8,ma50lag9,ma50lag10,ma50lag11,ma50lag12,ma50lag13,ma50lag14,ma50lag15,ma50lag16,ma50lag17,ma50lag18,ma50lag19,ma50lag20,rsi30,rsi30lag1,rsi30lag2,rsi30lag3,rsi30lag4,rsi30lag5,rsi30lag6,rsi30lag7,rsi30lag8,rsi30lag9,rsi30lag10,rsi30lag11,rsi30lag12,rsi30lag13,rsi30lag14,rsi30lag15,rsi30lag16,rsi30lag17,rsi30lag18,rsi30lag19,rsi30lag20,ma30,ma30lag1,ma30lag2,ma30lag3,ma30lag4,ma30lag5,ma30lag6,ma30lag7,ma30lag8,ma30lag9,ma30lag10,ma30lag11,ma30lag12,ma30lag13,ma30lag14,ma30lag15,ma30lag16,ma30lag17,ma30lag18,ma30lag19,ma30lag20,rsi14,rsi14lag1,rsi14lag2,rsi14lag3,rsi14lag4,rsi14lag5,rsi14lag6,rsi14lag7,rsi14lag8,rsi14lag9,rsi14lag10,rsi14lag11,rsi14lag12,rsi14lag13,rsi14lag14,rsi14lag15,rsi14lag16,rsi14lag17,rsi14lag18,rsi14lag19,rsi14lag20,ma14,ma14lag1,ma14lag2,ma14lag3,ma14lag4,ma14lag5,ma14lag6,ma14lag7,ma14lag8,ma14lag9,ma14lag10,ma14lag11,ma14lag12,ma14lag13,ma14lag14,ma14lag15,ma14lag16,ma14lag17,ma14lag18,ma14lag19,ma14lag20
1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,1207.650024,1236.130005,1226.430054,1202.459961,1188.550049,1190.300049,1192.530029,1199.060059,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,52.60952678,53.21294963,53.0303805,52.57536212,52.30859656,52.34545538,52.39226355,52.52912463,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,1140.15075,1139.867599,1139.45215,1138.994999,1138.4827,1137.927299,1137.316149,1136.773898,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,56.22058295,58.70692911,58.0882608,56.51031083,55.55877685,55.70905767,55.89787212,56.44689395,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,1131.260205,1128.740205,1125.725005,1122.714805,1120.227004,1116.965403,1114.253003,1111.301602,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,59.61403102,64.43923204,63.46564457,60.90908076,59.31190022,59.60809251,59.97703329,61.04658958,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,1154.090002,1150.698669,1146.924003,1144.438668,1142.404004,1140.073002,1137.926001,1134.774666,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,62.82318038,75.60808236,73.93020474,69.04395995,65.5662629,66.43821633,67.50039481,70.56812752,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724,1189.612148,1185.738578,1179.480722,1172.346436,1166.662868,1161.910008,1156.697859,1151.271432
1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,1207.650024,1236.130005,1226.430054,1202.459961,1188.550049,1190.300049,1192.530029,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,52.60952678,53.21294963,53.0303805,52.57536212,52.30859656,52.34545538,52.39226355,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,1140.15075,1139.867599,1139.45215,1138.994999,1138.4827,1137.927299,1137.316149,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,56.22058295,58.70692911,58.0882608,56.51031083,55.55877685,55.70905767,55.89787212,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,1131.260205,1128.740205,1125.725005,1122.714805,1120.227004,1116.965403,1114.253003,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,59.61403102,64.43923204,63.46564457,60.90908076,59.31190022,59.60809251,59.97703329,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,1154.090002,1150.698669,1146.924003,1144.438668,1142.404004,1140.073002,1137.926001,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,62.82318038,75.60808236,73.93020474,69.04395995,65.5662629,66.43821633,67.50039481,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724,1189.612148,1185.738578,1179.480722,1172.346436,1166.662868,1161.910008,1156.697859
1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,1207.650024,1236.130005,1226.430054,1202.459961,1188.550049,1190.300049,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,52.60952678,53.21294963,53.0303805,52.57536212,52.30859656,52.34545538,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,1140.15075,1139.867599,1139.45215,1138.994999,1138.4827,1137.927299,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,56.22058295,58.70692911,58.0882608,56.51031083,55.55877685,55.70905767,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,1131.260205,1128.740205,1125.725005,1122.714805,1120.227004,1116.965403,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,59.61403102,64.43923204,63.46564457,60.90908076,59.31190022,59.60809251,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,1154.090002,1150.698669,1146.924003,1144.438668,1142.404004,1140.073002,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,62.82318038,75.60808236,73.93020474,69.04395995,65.5662629,66.43821633,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724,1189.612148,1185.738578,1179.480722,1172.346436,1166.662868,1161.910008
1226.530029,1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,1207.650024,1236.130005,1226.430054,1202.459961,1188.550049,52.88050507,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,52.60952678,53.21294963,53.0303805,52.57536212,52.30859656,1144.13175,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,1140.15075,1139.867599,1139.45215,1138.994999,1138.4827,56.85209477,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,56.22058295,58.70692911,58.0882608,56.51031083,55.55877685,1167.633601,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,1131.260205,1128.740205,1125.725005,1122.714805,1120.227004,60.08990388,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,59.61403102,64.43923204,63.46564457,60.90908076,59.31190022,1196.381999,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,1154.090002,1150.698669,1146.924003,1144.438668,1142.404004,64.19575574,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,62.82318038,75.60808236,73.93020474,69.04395995,65.5662629,1203.547852,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724,1189.612148,1185.738578,1179.480722,1172.346436,1166.662868
1231.910034,1226.530029,1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,1207.650024,1236.130005,1226.430054,1202.459961,52.9848585,52.88050507,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,52.60952678,53.21294963,53.0303805,52.57536212,1144.657401,1144.13175,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,1140.15075,1139.867599,1139.45215,1138.994999,57.24911549,56.85209477,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,56.22058295,58.70692911,58.0882608,56.51031083,1169.443401,1167.633601,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,1131.260205,1128.740205,1125.725005,1122.714805,60.78299145,60.08990388,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,59.61403102,64.43923204,63.46564457,60.90908076,1198.472668,1196.381999,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,1154.090002,1150.698669,1146.924003,1144.438668,65.82450981,64.19575574,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,62.82318038,75.60808236,73.93020474,69.04395995,1207.397853,1203.547852,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724,1189.612148,1185.738578,1179.480722,1172.346436
1240.140015,1231.910034,1226.530029,1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,1207.650024,1236.130005,1226.430054,53.14439525,52.9848585,52.88050507,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,52.60952678,53.21294963,53.0303805,1145.212151,1144.657401,1144.13175,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,1140.15075,1139.867599,1139.45215,57.85444973,57.24911549,56.85209477,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,56.22058295,58.70692911,58.0882608,1171.208801,1169.443401,1167.633601,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,1131.260205,1128.740205,1125.725005,61.83191797,60.78299145,60.08990388,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,59.61403102,64.43923204,63.46564457,1200.979338,1198.472668,1196.381999,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,1154.090002,1150.698669,1146.924003,68.20711336,65.82450981,64.19575574,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,62.82318038,75.60808236,73.93020474,1212.24571,1207.397853,1203.547852,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724,1189.612148,1185.738578,1179.480722
1241.469971,1240.140015,1231.910034,1226.530029,1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,1207.650024,1236.130005,53.17020362,53.14439525,52.9848585,52.88050507,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,52.60952678,53.21294963,1145.708951,1145.212151,1144.657401,1144.13175,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,1140.15075,1139.867599,57.95262485,57.85444973,57.24911549,56.85209477,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,56.22058295,58.70692911,1173.5804,1171.208801,1169.443401,1167.633601,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,1131.260205,1128.740205,62.00181866,61.83191797,60.78299145,60.08990388,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,59.61403102,64.43923204,1204.000004,1200.979338,1198.472668,1196.381999,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,1154.090002,1150.698669,68.58822541,68.20711336,65.82450981,64.19575574,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,62.82318038,75.60808236,1216.858564,1212.24571,1207.397853,1203.547852,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724,1189.612148,1185.738578
1253.76001,1241.469971,1240.140015,1231.910034,1226.530029,1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,1207.650024,53.40854436,53.17020362,53.14439525,52.9848585,52.88050507,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,52.60952678,1146.396351,1145.708951,1145.212151,1144.657401,1144.13175,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,1140.15075,58.85636232,57.95262485,57.85444973,57.24911549,56.85209477,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,56.22058295,1176.5374,1173.5804,1171.208801,1169.443401,1167.633601,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,1131.260205,63.55277138,62.00181866,61.83191797,60.78299145,60.08990388,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,59.61403102,1207.459672,1204.000004,1200.979338,1198.472668,1196.381999,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,1154.090002,71.93611522,68.58822541,68.20711336,65.82450981,64.19575574,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,62.82318038,1220.771423,1216.858564,1212.24571,1207.397853,1203.547852,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724,1189.612148
1270.589966,1253.76001,1241.469971,1240.140015,1231.910034,1226.530029,1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,1197.380005,53.73262827,53.40854436,53.17020362,53.14439525,52.9848585,52.88050507,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,52.39420094,1147.04285,1146.396351,1145.708951,1145.212151,1144.657401,1144.13175,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,1140.4029,60.0560228,58.85636232,57.95262485,57.85444973,57.24911549,56.85209477,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,55.35788802,1179.901599,1176.5374,1173.5804,1171.208801,1169.443401,1167.633601,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,1133.631206,65.54500782,63.55277138,62.00181866,61.83191797,60.78299145,60.08990388,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,57.99407393,1210.504004,1207.459672,1204.000004,1200.979338,1198.472668,1196.381999,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,1157.256669,75.74800668,71.93611522,68.58822541,68.20711336,65.82450981,64.19575574,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,58.95199515,1225.417847,1220.771423,1216.858564,1212.24571,1207.397853,1203.547852,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297,1191.625724
1260.050049,1270.589966,1253.76001,1241.469971,1240.140015,1231.910034,1226.530029,1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,1189.839966,53.4984087,53.73262827,53.40854436,53.17020362,53.14439525,52.9848585,52.88050507,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,52.2364454,1147.567701,1147.04285,1146.396351,1145.708951,1145.212151,1144.657401,1144.13175,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,1140.679999,58.95746578,60.0560228,58.85636232,57.95262485,57.85444973,57.24911549,56.85209477,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,54.7287389,1183.0602,1179.901599,1176.5374,1173.5804,1171.208801,1169.443401,1167.633601,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,1136.138606,63.30329413,65.54500782,63.55277138,62.00181866,61.83191797,60.78299145,60.08990388,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,56.82135961,1212.597339,1210.504004,1207.459672,1204.000004,1200.979338,1198.472668,1196.381999,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,1160.180668,69.39123992,75.74800668,71.93611522,68.58822541,68.20711336,65.82450981,64.19575574,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,56.21326132,1228.934989,1225.417847,1220.771423,1216.858564,1212.24571,1207.397853,1203.547852,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299,1193.404297
1267.339966,1260.050049,1270.589966,1253.76001,1241.469971,1240.140015,1231.910034,1226.530029,1222.72998,1209.589966,1206.449951,1202.689941,1208.280029,1211.449951,1219.449951,1210.810059,1205.540039,1198.97998,1176.890015,1172.27002,1178.01001,53.63888443,53.4984087,53.73262827,53.40854436,53.17020362,53.14439525,52.9848585,52.88050507,52.80688822,52.55183799,52.49078825,52.41784435,52.5371691,52.60473526,52.77516944,52.61017916,52.50948093,52.38416487,51.95942954,51.87008838,51.98961172,1148.068,1147.567701,1147.04285,1146.396351,1145.708951,1145.212151,1144.657401,1144.13175,1143.5838,1143.13325,1142.7817,1142.595901,1142.429651,1142.3086,1142.1448,1141.96545,1141.70775,1141.4806,1141.20685,1141.06335,1140.9065,59.48057054,58.95746578,60.0560228,58.85636232,57.95262485,57.85444973,57.24911549,56.85209477,56.57292963,55.59945987,55.36514602,55.08700497,55.59173242,55.87623808,56.59255885,55.99549336,55.63068018,55.17737338,53.61345201,53.27933454,53.75073199,1185.8554,1183.0602,1179.901599,1176.5374,1173.5804,1171.208801,1169.443401,1167.633601,1165.4754,1163.538601,1161.306602,1158.578804,1156.122205,1153.986804,1151.437805,1148.737007,1146.093406,1144.128606,1142.131406,1140.383806,1138.668606,64.17984404,63.30329413,65.54500782,63.55277138,62.00181866,61.83191797,60.78299145,60.08990388,59.60242911,57.8828929,57.46465966,56.97004734,57.93829654,58.48314781,59.85636995,58.8475805,58.22864836,57.45875585,54.74359421,54.15199282,55.01573155,1214.873336,1212.597339,1210.504004,1207.459672,1204.000004,1200.979338,1198.472668,1196.381999,1193.944999,1191.471334,1188.703337,1185.918005,1183.228674,1180.197005,1177.034009,1173.192676,1170.185339,1167.551005,1164.906006,1163.316337,1161.86167,71.19197033,69.39123992,75.74800668,71.93611522,68.58822541,68.20711336,65.82450981,64.19575574,63.04047106,58.76874881,57.68347912,56.40764532,58.85744477,60.23492761,63.73024931,61.48918049,60.09254239,58.34646371,51.74474517,50.2122853,52.12191798,1232.355704,1228.934989,1225.417847,1220.771423,1216.858564,1212.24571,1207.397853,1203.547852,1200.927133,1199.11642,1198.977853,1201.097857,1202.793579,1202.37786,1200.742153,1198.660017,1197.3543,1196.891445,1196.767875,1196.93716,1195.344299
